ID;Fecha;Tweet;Favorites;Retweets
1,30024E+18;31/08/2020 1:08;"@williamserafino Que tiene que ver qué Bezos sea multimillonaria con la vialidad de un modelo? 

Nicaragua, Guatema… https://t.co/TcfhNyBvj9";2;0
1,30022E+18;30/08/2020 23:48;"@FreezyWriter https://t.co/E3fhX7kmmg
They kept illegals out of mexico to avoid...
https://t.co/0fYeWzPGwL
The loca… https://t.co/1oo9BzUret";0;0
1,30022E+18;30/08/2020 23:47;En Guatemala HUBO coronavirus. 🌝;0;0
1,30022E+18;30/08/2020 23:45;Según instastories ya en Guatemala somos inmunes al coronavirus.;0;0
1,30022E+18;30/08/2020 23:40;"UPDATE: New cases of #coronavirus #COVID19 #COVID_19 

Argentina (+7187, tot. 408426)
US (+1267, tot. 5993668)
Vene… https://t.co/TFNp9QMygf";0;0
1,30022E+18;30/08/2020 23:37;#coronavirus update in #Guatemala. New cases confirmed 233, new recovered 518, new deaths 12. Total cases in Guatem… https://t.co/qZUusF8KB1;0;0
1,3002E+18;30/08/2020 22:49;CORONAVIRUS IN GUATEMALA: Altri 12 nuovi decessi nel Paese, in totale sono 2.740: Sale a 842.401 morti nel Mondo https://t.co/wwIIQadUAu;0;0
1,3002E+18;30/08/2020 22:47;"233 new cases and 12 new deaths in Guatemala 

[23:47 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic";0;0
1,3002E+18;30/08/2020 22:35;#Guatemala Autoridades reportaron 233 nuevos infectados del coronavirus y 12 decesos más. https://t.co/d2qb1ESaM7;2;0
1,3002E+18;30/08/2020 22:14;Coronavirus en Guatemala hoy: cuántos casos se registraron el 30 de agosto https://t.co/TJuMVynhdr;0;1
1,30019E+18;30/08/2020 21:43;De verdad nuestro país carece de Gobernantes inteligentes y de ciudadanos responsables, se junta la corrupción con… https://t.co/BsJdGPuzLb;0;0
1,30017E+18;30/08/2020 20:46;📌 Los casos de COVID-19 en Guatemala 🇬🇹 llegaron este domingo a 73.912 y las muertes a 2.740, según datos del Minis… https://t.co/fpht1iPzBP;2;1
1,30016E+18;30/08/2020 20:09;Coronavirus Guatemala 30 de agosto https://t.co/EKbhAAunyv;0;1
1,30015E+18;30/08/2020 19:28;"Nuevo Video...
https://t.co/ezatAVRQOs

#BuenDomingo #EsteFinde #30deAgosto #30Ago #coronavirus #COVID19… https://t.co/nNg7YwYdba";1;1
1,30015E+18;30/08/2020 19:16;Así se previene el coronavirus en nuestra amada Guatemala. https://t.co/nBCSEaobla;5;2
1,30014E+18;30/08/2020 18:40;"Guatemala registra 233 nuevos casos de coronavirus
https://t.co/j8m4EILLfb https://t.co/5JjVqUxgcy";0;0
1,30014E+18;30/08/2020 18:34;"El @MinSaludGuate informa que hay 9 mil 491 casos activos en el país.

#GuatemalaNoSeDetiene🇬🇹
#JuroCuidarLaVida 

https://t.co/HJSpz0306I";0;1
1,30013E+18;30/08/2020 18:10;"⬇️⬇️⬇️⬇️⬇️⬇️
https://t.co/ezatAVRQOs
⬆️⬆️⬆️⬆️⬆️⬆️
#EsteFinde #BuenDomingo #coronavirus #COVID19 #QuedateEnCasa… https://t.co/UKSWIamY62";1;1
1,30013E+18;30/08/2020 18:04;"CORONAVIRUS GUATEMALA – 73,912 CASOS ACUMULADOS
Carlos R. paredes
30 de agosto 2020

Día 169…  Si tan lográramos me… https://t.co/MfzbTmVMPh";1;0
1,30013E+18;30/08/2020 17:36;233 nuevos casos de coronavirus en Guatemala, correspondientes al sábado 29 de agosto. Según las autoridades, se re… https://t.co/KqyYgUYAxY;1;0
1,30012E+18;30/08/2020 17:29;La actualización de contagios de #coronavirus en #Guatemala: https://t.co/HflzsCnZWD;0;0
1,30012E+18;30/08/2020 17:29;#CORONAVIRUSGT | Las autoridades reportaron 12 nuevas muertes derivadas de la enfermedad https://t.co/zcxCeammeS;1;0
1,30012E+18;30/08/2020 17:26;"#NacionalesGt
Actualización de casos de Coronavirus en Guatemala:
73912 casos registrados.
233 casos nuevos. https://t.co/kut3sYgzr5";2;0
1,30012E+18;30/08/2020 17:12;Los casos de coronavirus detectados en Guatemala llegan 73 mil 912 y dos mil 740 personas fallecidas. https://t.co/vWyyAlJahY;8;3
1,30012E+18;30/08/2020 17:12;Coronavirus en Guatemala: Salud reporta 233 casos nuevos de covid-19 y 12 fallecidos más https://t.co/2GNvNbEHTG;6;0
1,30012E+18;30/08/2020 17:04;Guatemala ya suma más de 73 mil 500 contagios de coronavirus y más de 2 mil 700 muertes, desde el 13 de marzo del 2… https://t.co/2WIcrRJ1HQ;13;2
1,30012E+18;30/08/2020 17:04;#ACTUALIZACIÓN El Ministerio de Salud actualiza datos sobre el Coronavirus en Guatemala e informa que en las última… https://t.co/7e4aOa3rS0;5;1
1,30012E+18;30/08/2020 16:56;@CoronaVirusGT Es que en Guatemala sale de descanso coronavirus el fin de semana, ya aprendió que con tanto trabajo… https://t.co/aN4YuKPOpY;4;1
1,30011E+18;30/08/2020 16:52;Ministerio de Salud confirma 233 casos de coronavirus y la cifra aumentó a 73,912 en Guatemala | La Red https://t.co/wlheC4wydG;2;0
1,30011E+18;30/08/2020 16:51;#EUCoronavirus El Ministerio de Salud Pública y Asistencia Social (MSPAS) actualizó los datos sobre la situación de… https://t.co/aarrEI2VhD;8;1
1,30011E+18;30/08/2020 16:50;#CORONAVIRUSGT El Ministerio de Salud Pública y Asistencia Social (MSPAS) actualizó los datos sobre la situación de… https://t.co/R7zKtC0lGS;1;0
1,30011E+18;30/08/2020 16:41;#URGENTE Las autoridades reportaron 12 nuevas muertes derivadas de la enfermedad #EUCoronavirus https://t.co/OIUCrPC5bp;4;3
1,30011E+18;30/08/2020 16:40;#URGENTE Las autoridades reportaron 12 nuevas muertes derivadas de la enfermedad https://t.co/9bxyqv9fLf;3;1
1,3001E+18;30/08/2020 15:59;"Actualización #Guatemala - 2020-08-29
Nuevos Casos : 0
Fallecidos por día : 0
Total Casos : 72921
Total Recuperados… https://t.co/pw9hKxNzxx";0;0
1,30009E+18;30/08/2020 15:20;Varias empresas en Guatemala intentan vender este producto, pero por ahora solo una tiene el control del mercado y… https://t.co/KPBsXOaYhN;84;67
1,30007E+18;30/08/2020 14:03;Despite new challenges presented by coronavirus, in Guatemala, the Casas Maternas staff provided over 600 prenatal… https://t.co/ntwpMiy2eG;1;0
1,30007E+18;30/08/2020 14:03;Despite new challenges presented by coronavirus, in Guatemala, the Casas Maternas staff provided over 600 prenatal… https://t.co/j8v6SwkT5e;0;0
1,30003E+18;30/08/2020 11:05;@el_Periodico Muertes por millón de personas muestra la historia más precisa.  Guatemala es el quinto de siete país… https://t.co/t8Sz1JCBs9;0;0
1,30002E+18;30/08/2020 10:23;#Guatemala Coronavirus Deaths at 2728 Persons https://t.co/FUaCInEJfO https://t.co/um6CF8OyQY;0;0
1,30001E+18;30/08/2020 10:09;#Guatemala Coronavirus Cases at 73679 Persons https://t.co/sw2sQiq7Xi https://t.co/SkESy7nWKG;0;0
1,30308E+18;07/09/2020 21:24;@lfqmaza @CoronaVirusGT @lm_martinez 🤣;0;0
1,30308E+18;07/09/2020 21:20;@arajatablas @CoronaVirusGT @lm_martinez Su nueva cuenta es: @lepuyoel*alGiamma;1;0
1,30308E+18;07/09/2020 21:17;@CoronaVirusGT @easturia Es el único pais que se esta iyendo el virus super rapido jajajajaja. Que increible.;1;0
1,30308E+18;07/09/2020 21:17;@CoronaVirusGT @lm_martinez La borró, seguro le daban duro, como él le da a su patrón.;1;0
1,30308E+18;07/09/2020 21:08;@CoronaVirusGT @lm_martinez Pobre chiltepito. https://t.co/84Dzoc1v9J;1;0
1,30308E+18;07/09/2020 21:06;El @GuatemalaGob y @MinSaludGuate atienden la pandemia #CoronavirusGT solo en horarios de oficina y de lunes a vier… https://t.co/GBttYsVDzI;1;0
1,30307E+18;07/09/2020 20:42;@BambanPicapied1 Hubo manifestación en el parque? Porque no sonó nada.;0;0
1,30307E+18;07/09/2020 20:38;@CoronaVirusGT Mmm creo que ya solo así recibís like pero haber no te vi pronunciándote por las manifestaciones del… https://t.co/mhI5Y5haak;0;0
1,30307E+18;07/09/2020 20:25;https://t.co/Y4YmNrNiJz;12;4
1,30307E+18;07/09/2020 20:22;@rojitasrodas @Arleny1581 ¿cuanta gente en éste NoPaís, en ésta crisis del #CoronavirusGT primero los alcanzó la mu… https://t.co/rdEvk4qBiJ;1;0
1,30306E+18;07/09/2020 20:16;#CoronavirusGT | La cifra de personas fallecidas por COVID-19 en el departamento de #Totonicapán asciende a 100 en… https://t.co/mvs4TIpnpb;1;0
1,30306E+18;07/09/2020 19:51;Y en este punto de quiebre William decide que es mejor emigrar a otro país y enviarle dinero a su madre. Pero no co… https://t.co/64Dp1fjX0w;0;0
1,30305E+18;07/09/2020 19:18;@luizarreaga Igual ni me sigue, entonces que pasa?;0;0
1,30305E+18;07/09/2020 19:17;@luizarreaga https://t.co/mO51LAES5O;0;0
1,30305E+18;07/09/2020 19:03;Labsur Laboratorio clínico, alta tecnología: hematología, inmunología y más de 167 pruebas para el cuidado de su sa… https://t.co/aGOm3rXi8N;1;0
1,30305E+18;07/09/2020 19:02;Labsur Laboratorio clínico, alta tecnología: hematología, inmunología y más de 167 pruebas para el cuidado de su sa… https://t.co/81fZgPpdpZ;1;0
1,30305E+18;07/09/2020 19:01;Labsur Laboratorio clínico, alta tecnología: hematología, inmunología y más de 167 pruebas para el cuidado de su sa… https://t.co/qjdcavbYhM;1;0
1,30305E+18;07/09/2020 19:00;Labsur Laboratorio clínico, alta tecnología: hematología, inmunología y más de 167 pruebas para el cuidado de su sa… https://t.co/cEPGcFFlpO;1;0
1,30304E+18;07/09/2020 18:52;Guatemala la vergüenza de centro América https://t.co/TQ7HbVdvLe;1;0
1,30304E+18;07/09/2020 18:46;@CoronaVirusGT Yo vivo relativamente cerca del cementerio  general y parece cola de hiper paiz a Diario y el hospit… https://t.co/wmdNuJX7Gw;1;0
1,30304E+18;07/09/2020 18:45;@CoronaVirusGT Ninguna de las anteriores  es correcta.  Manipulación de datos. Estadística inverosímil, pocas prueb… https://t.co/S9alROXtuM;0;0
1,30304E+18;07/09/2020 18:43;#CoronavirusGT Según Salud, hasta el 6 de septiembre habían sido inhumadas 929 personas por coronavirus en el Cemen… https://t.co/FSMQGTmkGW;0;1
1,30304E+18;07/09/2020 18:43;#CoronavirusGT Según Salud, hasta el 6 de septiembre habían sido inhumadas 929 personas por coronavirus en el Cemen… https://t.co/ubPlCw6Q10;5;5
1,30303E+18;07/09/2020 18:16;@CoronaVirusGT @CentroDeGob @lm_martinez De ingeniero no tiene nada ese hueco, doña Giammattei le compró el cartón.;0;0
1,30303E+18;07/09/2020 17:57;@CoronaVirusGT @easturia Para lucrar, centralizaron las pruebas  en el sector privado, con el cual NO HAY coordinac… https://t.co/ARxGL2C0ve;1;0
1,30303E+18;07/09/2020 17:54;"@CoronaVirusGT Pense que el perfil se llamaba CoronaVirus ""Guatemala""....";0;0
1,30303E+18;07/09/2020 17:53;Señor Alejandro Giammattei dado que coloca cómo logro en #CoronavirusGT el envío de remesas por valientes Guatemalt… https://t.co/XIL6ZTDKzh;2;0
1,30303E+18;07/09/2020 17:52;@DrGiammattei  Guatemala no es estúpida! Esperemos el rebrote, ojalá le de tiempo de subiese al elicoptero, que la… https://t.co/RIVreMa64N;1;0
1,30303E+18;07/09/2020 17:49;@CoronaVirusGT @easturia @coprecovid Vergüenza @easturia  y @DrGiammattei .Economía y sector privado su discurso  d… https://t.co/6JohXpYaXH;1;0
1,30303E+18;07/09/2020 17:49;Vergüenza @easturia  y @DrGiammattei .Economía y sector privado su discurso  de ayer. Porque no les da la silla púb… https://t.co/9XthYLnZjk;1;0
1,30303E+18;07/09/2020 17:44;#Guatemala Health Ministry registers 145 new cases of #covid19, a total of 77,828. 10 patients died (2,862 + 2), 45… https://t.co/f7vuViAoEL;0;0
1,30303E+18;07/09/2020 17:43;"Séptimo día de #PitruPaksha2020 .
Nuestras Oraciones por todas las personas que en esta año 2020 han fallecido por… https://t.co/yNHyWXNpup";0;0
1,30303E+18;07/09/2020 17:41;@CoronaVirusGT @lm_martinez Ahora todos a llorar 😁😂😂;1;0
1,30302E+18;07/09/2020 17:32;#CoronavirusGT | Edwin Salazar, jefe de la Contraloría General de Cuentas, se encuentra en fase de recuperación lue… https://t.co/SZPt4gD5s7;3;0
1,30302E+18;07/09/2020 17:01;@CoronaVirusGT @lm_martinez A de haber borrado su cuenta la dama;0;0
1,30302E+18;07/09/2020 17:00;"ACTUALIZACIÓN #COVID19gt 07/09/2020

#Covid_19
#QuedateEnCasa
#CoronavirusGT https://t.co/uIpwU4Vi9X";0;0
1,30302E+18;07/09/2020 17:00;@CoronaVirusGT @easturia Seguro que deberían hacer mas pruebas, no te quito razón, pero la data es de lo mas abiert… https://t.co/xTsudJDa8W;0;0
1,30301E+18;07/09/2020 16:57;@CoronaVirusGT @easturia Preferís te digan todos los días via twit que hacen 2480 pruebas diarias sin poder cotejar… https://t.co/L0YAt4k0NV;0;0
1,30301E+18;07/09/2020 16:55;@CoronaVirusGT @lm_martinez Se fue se fue y quedó un hueco muy grande;1;0
1,30301E+18;07/09/2020 16:51;@CoronaVirusGT @lm_martinez La eliminó, no aguantó en Twitter, desgracia de funcionarios. https://t.co/Ea3pQiqAdU;1;0
1,30301E+18;07/09/2020 16:36;@wernertrego @easturia @vichoguate @asibrianv @CoronaVirusGT @JosManu56491086 @panconfrijol1 @DrTalamo @Khrriss… https://t.co/0AUN44n1oy;3;1
1,30301E+18;07/09/2020 16:32;@asibrianv @CoronaVirusGT @lm_martinez Y lo seguirán.;1;0
1,30301E+18;07/09/2020 16:32;@CoronaVirusGT @easturia Montón de veces que publicado alguien debiera citar al asesor fariseo @easturia y al… https://t.co/ajgN9NG2GO;0;1
1,30301E+18;07/09/2020 16:32;@JCQQ1 @CoronaVirusGT @lm_martinez Mucho lo chingaban!;3;0
1,30301E+18;07/09/2020 16:31;@CoronaVirusGT @lm_martinez Se fue Miguelito.;6;0
1,30301E+18;07/09/2020 16:23;@CoronaVirusGT @lm_martinez Yo no sabia que me bloqueó jajaja;0;0
1,30301E+18;07/09/2020 16:22;@CoronaVirusGT @easturia @coprecovid 👍🤔🤬🤬;1;0
1,30301E+18;07/09/2020 16:21;@Fernand03583779 @easturia @coprecovid Si, creo que todos sabemos las respuestas,  ellos creen que nos engañan.;3;0
1,303E+18;07/09/2020 16:12;A pesar de todo es más pensante JOH https://t.co/EZ6ru1W1Zs;2;1
1,303E+18;07/09/2020 16:12;@CoronaVirusGT @easturia @coprecovid Ya sabemos que el chance se hace de lunes a viernes. Sábados y domingos relax.… https://t.co/SuAzhgmYPU;5;0
1,303E+18;07/09/2020 16:01;@CoronaVirusGT @lm_martinez Borró su cuenta, no aguanta nada el HDCMP;4;0
1,303E+18;07/09/2020 15:59;@Baquiax1 @lm_martinez Mucho lo molestaban ustedes.;0;0
1,303E+18;07/09/2020 15:58;"Ya no hagan pruebas, digan que la gente muere por ""neumonia atípica"" y así habremos vencido al #CoronavirusGT

Un g… https://t.co/mePaNLl9Ww";0;0
1,303E+18;07/09/2020 15:52;Suscribo https://t.co/DotFbCoymC;0;0
1,303E+18;07/09/2020 15:51;@CoronaVirusGT @easturia @coprecovid Le exigimos respuesta!!!;1;0
1,303E+18;07/09/2020 15:48;@CoronaVirusGT @lm_martinez No puedo 😪😪😪😪😪;1;0
1,303E+18;07/09/2020 15:47;@CoronaVirusGT @lm_martinez El primer damo lloró y cerró su primera cuenta de la nación, ay mi muchachita, salió mi… https://t.co/bFq0i4c27w;4;0
1,303E+18;07/09/2020 15:44;Este fin de semana se actualizó por cuarta vez el #SemáforoMunicipal🚦. La pandemia por el #CoronavirusGT😷 aún no es… https://t.co/2qfarQOYVt;3;3
1,303E+18;07/09/2020 15:42;@CoronaVirusGT @lm_martinez Borró la cuenta.;2;0
1,30299E+18;07/09/2020 15:38;¿Y las 5K que prometieron? https://t.co/vogu2cOx3s;0;0
1,30299E+18;07/09/2020 15:37;@CoronaVirusGT @lm_martinez Yo tampoco pude entrar... Lloro... De la risa;1;0
1,30299E+18;07/09/2020 15:36;@CoronaVirusGT @lm_martinez se tuitcido;2;0
1,30299E+18;07/09/2020 15:33;@CoronaVirusGT @lm_martinez Las dos cosas, estoy bloqueado y la borro;1;0
1,30299E+18;07/09/2020 15:26;@CoronaVirusGT @easturia @coprecovid Es realmente vergonzoso, molesto e infame estos datos;1;0
1,30299E+18;07/09/2020 15:26;"😂😂😂

#COVIDー19 #Pandemia #CoronavirusGT https://t.co/VtHOGq07Ih";0;0
1,30299E+18;07/09/2020 15:25;@CadenitaGT @CoronaVirusGT @lm_martinez Para ver huecadas, mejor no;2;0
1,30299E+18;07/09/2020 15:24;@CoronaVirusGT @lm_martinez A mi no me aparece;2;0
1,30299E+18;07/09/2020 15:23;@CoronaVirusGT @lm_martinez La borro, ya no sale en la busqueda, bueno eso me paso a mi;1;0
1,30299E+18;07/09/2020 15:23;@CoronaVirusGT @lm_martinez Yo tampoco puedo entrar 😀 ya se enojo la primera dama de la nación;3;0
1,30299E+18;07/09/2020 15:20;"#URGENTE 🚨🚨

Así la situacion de la #pandemia en Guatemala 🇬🇹 

77,828 Contagiados (145 Hoy) 😷 ⬇
2,862 Fallecidos (… https://t.co/epSHG7SqXg";11;2
1,30299E+18;07/09/2020 15:19;@CoronaVirusGT @lm_martinez https://t.co/RbXf2ys9Hz;2;0
1,30299E+18;07/09/2020 15:18;#PreguntaSeria el señor Miguel  @lm_martinez me bloqueo o borro su cuenta? Ustedes pueden acceder? https://t.co/dGlWTE8AY5;16;2
1,30299E+18;07/09/2020 15:14;"@CoronaVirusGT @easturia @coprecovid Mentiras e intencionalidad; nefasto Asturias";1;0
1,30299E+18;07/09/2020 15:01;Labsur Laboratorio clínico, alta tecnología: hematología, inmunología y más de 167 pruebas para el cuidado de su sa… https://t.co/EYkWHdbWsY;1;0
1,30299E+18;07/09/2020 15:01;Labsur Laboratorio clínico, alta tecnología: hematología, inmunología y más de 167 pruebas para el cuidado de su sa… https://t.co/SB0gZFHNBQ;1;1
1,30299E+18;07/09/2020 15:00;Labsur Laboratorio clínico, alta tecnología: hematología, inmunología y más de 167 pruebas para el cuidado de su sa… https://t.co/kadOwQwxEP;1;0
1,30299E+18;07/09/2020 15:00;"Quieren matar a la población. 
Esa es su meta. https://t.co/7r7fkT9ip6";6;2
1,30299E+18;07/09/2020 15:00;Labsur Laboratorio clínico, alta tecnología: hematología, inmunología y más de 167 pruebas para el cuidado de su sa… https://t.co/Ho2jnod0tQ;1;0
1,30298E+18;07/09/2020 14:58;@CoronaVirusGT Saludos nene, un zurdo diferente, interesante.;1;0
1,30298E+18;07/09/2020 14:56;@Baquiax1 No, aquí no se bloquea a nadie, ojalá que la interacción haga que le paguen su día. Saludos.;0;0
1,30298E+18;07/09/2020 14:55;"@CoronaVirusGT @easturia @coprecovid ""Están bajando los casos, estamos en Verde"" dicen los muñecos";1;0
1,30298E+18;07/09/2020 14:52;@CoronaVirusGT Qué bueno que me haya reconocido como un Don asi ya no puede andar con sus niñadas que soy netcenter… https://t.co/YBjWj4MBBC;0;0
1,30298E+18;07/09/2020 14:50;@CoronaVirusGT @easturia @coprecovid Easturas: el domingo no trabajo joven 🤣🤣🤣;2;0
1,30298E+18;07/09/2020 14:50;@CoronaVirusGT No estoy alterado, como sano, invierto en mi salud, me cuido y no ando de mariquita llorando para qu… https://t.co/Eb5GYNnUFM;0;0
1,30298E+18;07/09/2020 14:47;@Baquiax1 Don Baquiax, no debería de alterarse tanto. A su edad hay que cuidarse mucho.;0;0
1,30298E+18;07/09/2020 14:45;Señor @easturia y asesores de la @coprecovid así, de frente,  explíquenme: esta cantidad de pruebas son parte de su… https://t.co/UXEdNjVB22;106;40
1,30298E+18;07/09/2020 14:43;@CoronaVirusGT @easturia 145/600 es un montón de positivos;1;0
1,30298E+18;07/09/2020 14:42;#PorSiNoLoVio | #LoMásVisto | Los cambios en los códigos de vestuario en la oficina eran algo que venía ocurriendo… https://t.co/reFUPtleXx;10;3
1,30298E+18;07/09/2020 14:42;@CoronaVirusGT Se lava las manos constantemente, guarda la distancia, si olvida su mascarilla usa su playera o blus… https://t.co/Vikxa3t9BB;0;0
1,30298E+18;07/09/2020 14:40;"#DatosCovidGT  
No creo que exista en el mundo 🌎,  en América, ni siquiera en Centroamérica,  un país que en pleno… https://t.co/oajLBDmUmZ";48;18
1,30298E+18;07/09/2020 14:40;@CoronaVirusGT Yo creo que el guatemalteco está siguiendo los protocolos y es responsable con su salud. Que los con… https://t.co/cjcqoCU8JV;0;0
1,30298E+18;07/09/2020 14:40;Mientras tanto en Honduras... https://t.co/zx1TRxmEan;1;1
1,30298E+18;07/09/2020 14:35;@CoronaVirusGT Entonces estamos frente a dos mentiras, porque si se hacen más pruebas más rápido llegamos a verde,… https://t.co/Z5FmEZGvP3;0;0
1,30298E+18;07/09/2020 14:34;#CORONAVIRUSGT El Ministerio de Salud Pública y Asistencia Social (MSPAS) actualizó los datos sobre la situación de… https://t.co/65HMHGVGfU;2;0
1,30298E+18;07/09/2020 14:33;#CoronavirusGT | El Ministerio de Salud reporta 145 casos positivos de 599 pruebas procesadas en las últimas 24 hor… https://t.co/vpa4uxGDHn;11;2
1,30298E+18;07/09/2020 14:33;#CoronavirusGT | El Ministerio de Salud reporta 145 casos positivos de 599 pruebas procesadas en las últimas 24 hor… https://t.co/FfmsYaZq8D;6;1
1,30298E+18;07/09/2020 14:31;#URGENTE Según el @MinSaludGuate, en las últimas 24 horas se sumaron 145 casos positivos y 10 muertes #CORONAVIRUSGT https://t.co/37kDT6eedo;1;0
1,30298E+18;07/09/2020 14:29;"#URGENTE El @MinSaludGuate actualiza tabla de datos sobre el #COVID19 en Guatemala:

- 77 mil 828 casos acumulados… https://t.co/UuEGLjCOOl";1;0
1,30297E+18;07/09/2020 14:01;Las remesas se generaron fuera de Guatemala, a donde compatriotas han tenido que ir por falta de oportunidades en e… https://t.co/rLuySdabZV;0;0
1,30297E+18;07/09/2020 14:00;#OjoAlDato San Jorge, Zacapa, pagó Q3,000 a “Los Tigres de Oriente y su disco crazy music” por “servicios de audio… https://t.co/Taj5TirnJp;3;3
1,30297E+18;07/09/2020 13:56;En Honduras intentan hacer algo para evitar más contagios y muerte, en Guatemala el perverso de @DrGiammattei dice… https://t.co/20ipPNKu9Y;5;1
1,30296E+18;07/09/2020 13:37;"@CoronaVirusGT @easturia ¡¡Van a querer fichar a corbatín asturias en todo el mundo!! De seguro él la asesoró.
COPR… https://t.co/4Yvc0TfRgJ";0;0
1,30295E+18;07/09/2020 12:26;Porqué es mentira que hayan bajado.  Solo comparen la cantidad de pruebas y de darán cuenta. 👇👇👇 https://t.co/1KCPIeKjp3;22;5
1,30294E+18;07/09/2020 12:13;@CoronaVirusGT @elarcaico Ese tipo negocia lo que sea. https://t.co/OEnUFP2Afo;0;0
1,30286E+18;07/09/2020 6:39;@Ricardo72161366 @CoronaVirusGT No son los únicos, después de una apertura a lo loco en El Salvador se espera una masacre 2.0;1;0
1,30286E+18;07/09/2020 6:38;@CarlosR32215771 A mi también me encantan los conectores lógicos,  son maravillosos;1;0
1,30285E+18;07/09/2020 6:14;@CoronaVirusGT @easturia @easturia prefirió vender su prestigio y dignidad por dinero. Qué pena y qué vergüenza par… https://t.co/hwHgRSIH1l;0;0
1,30285E+18;07/09/2020 6:11;Lo que pasa es que no tienen al mesías @easturia, milagroso sanador de pandemias ni a la gloriosa @DrGiammattei, el… https://t.co/8DjADiQFP8;1;0
1,30285E+18;07/09/2020 6:08;Para cuando?  @DrGiammattei https://t.co/kp4ySIOC8o;0;0
1,30285E+18;07/09/2020 5:53;¿y qué pasó púes? https://t.co/ukssW1TCT3;0;0
1,30284E+18;07/09/2020 5:34;@CoronaVirusGT Y;2;0
1,30284E+18;07/09/2020 5:29;"@CoronaVirusGT @DrGiammattei En una institución financiera justamente eso mandaron como ""logro"" y ojo es de las 3 m… https://t.co/R7QKZGjtfW";1;0
1,30284E+18;07/09/2020 5:28;@CoronaVirusGT Los van a soltar justo para las antorchas;2;0
1,30284E+18;07/09/2020 5:27;Guatemala en el puesto #40 en casos de #covid🦠 https://t.co/zLTb5OcVn2 gran avance para éste cerote @easturia y ést… https://t.co/mPexGkZGWz;10;0
1,30284E+18;07/09/2020 5:23;@CoronaVirusGT Y el HDP de @DrGiammattei abriendo todo junto con el bufón 🦋 @easturia;9;1
1,30284E+18;07/09/2020 5:20;@CoronaVirusGT Y aqui en Guate se sigue dando vía libre para la propagación del virus 🤦🏻‍♂️🤦🏻‍♂️;2;0
1,30284E+18;07/09/2020 5:20;@CoronaVirusGT Datos reales ... situación real;5;0
1,30284E+18;07/09/2020 5:18;"#Honduras:
#ATENCIÓN 📣 
Se determinó extender el Toque de Queda Absoluto en todo el territorio hondureño, desde el… https://t.co/qtsTCZNSC9";54;18
1,30284E+18;07/09/2020 5:17;@CoronaVirusGT @elarcaico 😂😂😂;3;0
1,30284E+18;07/09/2020 5:12;@CoronaVirusGT @elarcaico Debería aprovechar la oferta antes de la segunda ola!;2;0
1,30284E+18;07/09/2020 5:07;@asibrianv @elarcaico Advertido está;2;0
1,30284E+18;07/09/2020 5:04;"¿Cómo dice que dijo?
Cadena Nacional #LordPajas  Alejandro Giammattei Miguelito #CoronavirusGT Ministerio de Salud… https://t.co/N9YqrLy6Rz";14;6
1,30284E+18;07/09/2020 5:04;@CoronaVirusGT @elarcaico Es por culpa del gobierno que hace pocas pruebas! Si tuviéramos más pruebas tendríamos má… https://t.co/6NJjwP7A6L;8;0
1,30283E+18;07/09/2020 5:02;@CoronaVirusGT @elarcaico Jajaja;1;0
1,30283E+18;07/09/2020 5:00;@elarcaico Ya nadie respeta el #CoronavirusGT en #Guatemala;11;0
1,30283E+18;07/09/2020 5:00;@CoronaVirusGT Si fueras gripe negociamos https://t.co/T88o6fdIYs;8;1
1,30283E+18;07/09/2020 4:59;@CoronaVirusGT @CentroDeGob @lm_martinez Habría que preguntarle al grupo de la prófuga de Albavision?;0;0
1,30283E+18;07/09/2020 4:57;Todo esta en la forma de negociar.  @elarcaico https://t.co/Qfx17NwyiG;45;3
1,30283E+18;07/09/2020 4:47;@CoronaVirusGT @DrGiammattei Falso, siguieron viniendo las remesas porque el Presidente Trump no cerró el país, de… https://t.co/1Luc6WSw32;0;0
1,30283E+18;07/09/2020 4:29;@CoronaVirusGT @easturia El bufón 🦋 sabe perfectamente que NADIE respeta el tablero.;0;0
1,30282E+18;07/09/2020 4:19;En #Guatemala,    la llorona ya no pregunta ¿Donde están mis hijos?, hoy anda gritando  ¿ #DondeEstaElDinero ?;89;26
1,30281E+18;07/09/2020 3:40;"@CoronaVirusGT @CentroDeGob @lm_martinez Perdón, estaba trabajando y me perdí el mensaje presidencial... 
Ya dijo dónde está el dinero?...";0;0
1,30281E+18;07/09/2020 3:35;@Enrique44M @CoronaVirusGT @DrGiammattei Recuperación para sus cuates de los bancos que cobran su comisión ¿no quer… https://t.co/wqorPDfXlu;2;0
1,30281E+18;07/09/2020 3:29;@Enrique44M @CoronaVirusGT @DrGiammattei Así las cosas, pero no creo que por ignorancia, es la pura maldad del @DrGiammattei;1;0
1,30281E+18;07/09/2020 3:09;Cada día, cada acción y cada cadena nacional me sigo convenciendo #LordPajas #Giammattei #Miguelito #coronavirus… https://t.co/tPyBVJLWdH;1;0
1,30281E+18;07/09/2020 3:07;@kokigt502 @Abner_Velasquez @CentroDeGob @lm_martinez Vice presidente de @netobran;1;0
1,30281E+18;07/09/2020 3:07;@Abner_Velasquez @CoronaVirusGT @CentroDeGob @lm_martinez O sea que Mique sustituye las funciones administrativas d… https://t.co/gSfWXc2aX6;1;0
